station,year,month,day,daily_rainfall_total_mm,highest_30_min_rainfall_mm,highest_60_min_rainfall_mm,highest_120_min_rainfall_mm,mean_temperature_c,maximum_temperature_c,minimum_temperature_c,mean_wind_speed_km_h,max_wind_speed_km_h
Seletar,2024,12,17,2.2,1.4,1.4,1.4,27.5,32.4,25.5,8.5,37
Seletar,2024,12,18,1.8,0.8,1.4,1.4,26.2,27.9,25.6,9.4,66.7
Seletar,2024,12,19,0,0,0,0,27.1,29,25.2,9.6,37
Seletar,2024,12,20,0,0,0,0,27.1,30.2,25,15.8,38.9
Seletar,2024,12,21,0,0,0,0,27.6,31.8,25.3,12.6,38.9
Seletar,2024,12,22,0,0,0,0,27.7,32.1,25.8,16.6,33.3
Seletar,2024,12,23,18,6.4,6.6,7.6,26.9,31.5,24.6,12.5,35.2
Seletar,2024,12,24,12,8,8,8,26.5,31.2,24.5,11.1,35.2
Seletar,2024,12,25,0,0,0,0,27.2,31.1,24.9,11.7,31.5
Seletar,2024,12,26,0,0,0,0,27.3,30.8,24.6,7.6,22.2
Seletar,2024,12,27,0,0,0,0,27.7,32.5,25.6,11,25.9
Seletar,2024,12,28,0,0,0,0,28.1,32,25.3,15.8,35.2
Seletar,2024,12,29,1.4,1,1.4,1.4,27.5,32.3,24.7,13.4,35.2
Seletar,2024,12,30,33.6,23.6,29.2,31.2,26.3,30.3,23.5,11,40.7
Seletar,2024,12,31,8.2,7.4,8.2,8.2,27.1,31.6,24.8,11,35.2
Jurong (West),2024,1,1,4.2,3.4,3.4,3.4,26.1,29.5,25.3,17.1,35.6
Jurong (West),2024,1,2,0,0,0,0.4,27.7,33.1,24.9,18,38.2
Jurong (West),2024,1,3,0,0,0,0,27.8,31.8,25.8,17.9,35.9
Jurong (West),2024,1,4,48.8,7.6,10.8,15.6,25.4,26.8,23.8,15.1,38.2
Jurong (West),2024,1,5,0.8,0.4,0.4,0.6,26.6,29.6,24.5,17.6,39.3
Jurong (West),2024,1,6,8.2,5.2,6.2,6.2,26.7,30.7,25.2,17.6,47.6
Jurong (West),2024,1,7,54.4,16.6,24.4,32.4,24.3,25.9,23.4,13.4,35.9
Jurong (West),2024,1,8,0.8,0.8,0.8,0.8,26.2,31.3,23.4,17.3,40.4
Jurong (West),2024,1,9,7.2,1.4,2.6,4.2,26.8,30.9,24.2,17.7,37.8
Jurong (West),2024,1,10,42.6,18.6,18.8,19,26.2,29.9,24.5,17.8,41.9
Jurong (West),2024,1,11,0.2,0.2,0.2,0.2,27.2,30,24.9,17.2,35
Jurong (West),2024,1,12,,,,,25.4,27.3,23.9,17.1,40.7
Jurong (West),2024,1,13,0,0,0,0,27.1,31.1,24.5,17.2,32.8
Jurong (West),2024,1,14,0,0,0,0,27.6,31.4,25.5,20.3,39.6
Jurong (West),2024,1,15,5.6,2.2,2.8,4,27.5,32.7,25.5,17.8,42
Jurong (West),2024,1,16,1.4,1.2,1.2,1.4,26.8,30.3,24.1,16.3,39.3
Jurong (West),2024,1,17,7,5.8,6.2,6.8,27.4,32,25.3,15.9,37
Jurong (West),2024,1,18,0.8,0.6,0.8,0.8,26.8,30.2,25.2,17.4,38.2
Jurong (West),2024,1,19,3,2.2,2.4,2.6,26.7,30.8,25.2,16.3,36.7
Jurong (West),2024,1,20,6.6,0.6,1.2,1.6,25,26.6,23.5,14.7,33.9
Jurong (West),2024,1,21,8.8,8.2,8.8,8.8,27.5,34.8,23.4,16.8,35.9
Jurong (West),2024,1,22,0,0,0,0,28.2,32.8,24.8,18.1,35
Jurong (West),2024,1,23,33.6,22.6,22.8,32.2,26.7,33.3,23.9,17.7,40.4
Jurong (West),2024,1,24,60.6,22.2,29,35.4,25.9,30.7,24.1,13.9,34.3
Jurong (West),2024,1,25,4.8,2,2.6,6.4,26.1,31,24.5,15.7,37.4
Jurong (West),2024,1,26,0.2,0.2,0.2,0.2,27.9,31.9,25.4,20.7,46.9
Jurong (West),2024,1,27,0,0,0,0,28.5,32.4,26.3,22,51.9
Jurong (West),2024,1,28,0,0,0,0,28,32.2,25.3,21.6,47.6
Jurong (West),2024,1,29,0,0,0,0,28,32.2,25.3,22.7,46.5
Jurong (West),2024,1,30,0.6,0.4,0.4,0.4,27.4,30.9,25,,41.1
Jurong (West),2024,1,31,0,0,0,0,27.8,,,,
Jurong (West),2024,2,1,0,0,0,0,28.3,33.5,26.3,20.4,41.1
Jurong (West),2024,2,2,34.4,20.4,31.8,34.2,27.6,34.6,25.3,18.9,40.4
Jurong (West),2024,2,3,22.2,11.2,20.8,22.2,27.9,34.3,24.5,17.6,38.2
Jurong (West),2024,2,4,0,0,0,0,28.3,34.6,25.3,18,40.7
Jurong (West),2024,2,5,0.2,0.2,0.2,0.2,28.5,35.2,25.2,19.2,40.4
Jurong (West),2024,2,6,0,0,0,0,28.4,34,25.2,20.3,41.1
Jurong (West),2024,2,7,3.8,3.2,3.6,3.8,28.1,34.5,25.7,19.6,38.9
Jurong (West),2024,2,8,0,0,0,0,28.5,34.6,25.7,18.9,37
Jurong (West),2024,2,9,13.4,11,12.2,13.2,27.8,33.6,25.5,19.2,40.4
Jurong (West),2024,2,10,8.4,7.4,8.4,8.4,27.5,32.4,23.7,20.9,55
Jurong (West),2024,2,11,0,0,0.4,8.4,27.9,32.3,25.2,20.7,45.4
Jurong (West),2024,2,12,2.8,1.6,1.8,2,26.8,30.9,25.4,20.5,50
Jurong (West),2024,2,13,6.4,2.8,3.8,4.4,26.7,29.8,24.8,20.7,49.3
Jurong (West),2024,2,14,19.6,12.2,12.4,12.4,27.4,31.6,24.9,19,41.1
Jurong (West),2024,2,15,0.6,0.4,0.4,0.4,27.1,30.1,25.9,21.3,50.4
Jurong (West),2024,2,16,0,0,0,0,28.2,32,26,21.9,54.8
Jurong (West),2024,2,17,0.2,0.2,0.2,0.2,27.6,31.5,25.1,21.2,41.1
Jurong (West),2024,2,18,0,0,0,0,28.3,33.4,25.5,20.7,40
Jurong (West),2024,2,19,2.4,2,2.2,2.4,28.1,33.6,25.7,19.7,41.9
Jurong (West),2024,2,20,0.4,0.4,0.4,0.4,28.6,33.5,26,19.3,39.6
Jurong (West),2024,2,21,6.8,4,4,6.8,28.3,34.3,25,19.7,41.1
Jurong (West),2024,2,22,1.2,0.6,0.6,1.2,28.3,33.9,26.3,17.8,35.6
Jurong (West),2024,2,23,14.4,10.8,14.4,14.4,27.8,33.2,24.4,19,37.8
Jurong (West),2024,2,24,0.6,0.6,0.6,0.6,28.3,32.1,25.9,19.6,40
Jurong (West),2024,2,25,0,0,0,0,29,34,25.6,19.9,40.7
Jurong (West),2024,2,26,0,0,0,0,28.9,32.9,26.4,19.9,43.5
Jurong (West),2024,2,27,3.2,3.2,3.2,3.2,28.1,30.5,26.8,21.3,38.5
Jurong (West),2024,2,28,0,0,0,0,28.7,32.5,26.4,22.2,43.9
Jurong (West),2024,2,29,0,0,0,0,29.1,34.8,25.5,22.8,44.3
Jurong (West),2024,3,1,0.8,0.8,0.8,0.8,28.3,33.4,26.1,19.9,40
Jurong (West),2024,3,2,10.6,5.2,5.2,8.8,27.8,33.2,25.8,20.6,40
Jurong (West),2024,3,3,12.8,6.6,6.8,6.8,26.7,30,25,18.8,52.6
Jurong (West),2024,3,4,49.6,14.8,22.6,30.4,26.9,31.1,24.6,17.5,42.4
Jurong (West),2024,3,5,59.8,29.6,39.8,52.4,,,,15.4,35.2
Jurong (West),2024,3,6,5.6,3,4.4,5.6,27.1,33.9,24.5,15.8,48.5
Jurong (West),2024,3,7,15.8,11.2,14.6,14.6,27.9,34.7,25.8,16.9,39.6
Jurong (West),2024,3,8,3,1.2,1.8,3,27.3,29.9,25.8,16.6,32.8
Jurong (West),2024,3,9,0,0,0,0,28.5,33.2,25.7,18.3,38.5
Jurong (West),2024,3,10,4.4,2.6,2.8,3,27.4,30.9,25.4,17.4,35.9
Jurong (West),2024,3,11,0,0,0,0.2,28.4,33.6,25.1,21.7,42
Jurong (West),2024,3,12,0,0,0,0,29.3,34.8,26.4,22.8,40.7
Jurong (West),2024,3,13,0,0,0,0,29.1,34.6,25.4,21.5,41.9
Jurong (West),2024,3,14,0,0,0,0,28.9,35.3,25.5,20.8,40.4
Jurong (West),2024,3,15,0,0,0,0,28.7,34.1,25.6,20.5,40.4
Jurong (West),2024,3,16,0,0,0,0,29.3,35.3,25.8,20.6,39.3
Jurong (West),2024,3,17,0,0,0,0,29.4,36,25.8,21.3,46.9
Jurong (West),2024,3,18,24.8,10.4,16.2,24.4,29.3,35.7,25.9,20.3,45.7
Jurong (West),2024,3,19,27.2,26.8,27.2,27.2,28.6,34.4,24.8,19.7,60.2
Jurong (West),2024,3,20,2.8,2.8,2.8,2.8,28.8,32.3,26.7,20.7,41.9
Jurong (West),2024,3,21,0,0,0,0,29,32.6,26.8,20.4,42.4
Jurong (West),2024,3,22,0,0,0,0,29.4,34.9,26.3,19.8,39.3
Jurong (West),2024,3,23,0,0,0,0,29.7,35.6,26.6,17.8,37.4
Jurong (West),2024,3,24,0,0,0,0,29.5,36.1,26.6,17.8,37
Jurong (West),2024,3,25,0,0,0,0,29.8,35.1,26.8,19.2,37.8
Jurong (West),2024,3,26,0,0,0,0,30,35.1,27,21.1,47.2
Jurong (West),2024,3,27,0,0,0,0,29.9,35.1,26.1,19.9,41.5
Jurong (West),2024,3,28,7.6,7.6,7.6,7.6,29.4,34,25.8,19,37
Jurong (West),2024,3,29,0,0,0,0,30.5,34,27.9,17.2,36.7
Jurong (West),2024,3,30,0,0,0,0,29.7,35.8,27.1,17.3,37
Jurong (West),2024,3,31,18.6,10.8,15.6,18.6,28.8,33.5,26.3,16,33.9
Jurong (West),2024,4,1,0,0,0,0,29.3,34.1,26.7,17.4,34.3
Jurong (West),2024,4,2,0,0,0,0,30.7,35.2,27.9,15.4,39.3
Jurong (West),2024,4,3,41.6,25.6,41,41.6,29.2,34,24.6,13.5,42
Jurong (West),2024,4,4,29.8,18.6,28,29.8,28.7,33.7,26.6,15.1,33.9
Jurong (West),2024,4,5,0,0,0,0,29.9,35.3,25.9,14.6,35.2
Jurong (West),2024,4,6,0,0,0,0,30.3,36.2,27.3,13.5,40.7
Jurong (West),2024,4,7,0,0,0,0,30.1,35.8,27.8,14,41.1
Jurong (West),2024,4,8,40.4,37.6,40.2,40.4,29,32.9,23.7,13.1,53
Jurong (West),2024,4,9,0,0,0,0,29.9,35,26.7,15.2,35.2
Jurong (West),2024,4,10,29.8,15.6,22.6,24.4,27.6,32.1,25.7,14.9,44.6
Jurong (West),2024,4,11,3.6,1.6,1.6,1.6,28.2,31.7,26,14.1,41.9
Jurong (West),2024,4,12,29.4,7,9.8,15,26.3,28,25,14.5,35.6
Jurong (West),2024,4,13,0.4,0.4,0.4,0.4,28.3,34.5,25.8,15,44.3
Jurong (West),2024,4,14,23.2,22.2,23,23.2,28.3,34.8,25.1,14.1,41.9
Jurong (West),2024,4,15,0,0,0,0,29.3,34.1,26.9,13,43.2
Jurong (West),2024,4,16,0.2,0.2,0.2,0.2,28.2,30,27.2,11.3,33.2
Jurong (West),2024,4,17,36,19.8,33.2,35.8,28.2,33.1,24.7,13.9,42.8
Jurong (West),2024,4,18,0,0,0,0,29.6,33.9,26.3,15.5,35
Jurong (West),2024,4,19,0,0,0,0,29.5,32.6,27,13.9,35.6
Jurong (West),2024,4,20,1,0.8,1,1,28.6,32.1,27.2,13.9,42.8
Jurong (West),2024,4,21,0,0,0,0,29.1,34.3,26.7,13.6,35.6
Jurong (West),2024,4,22,8.2,3.2,3.4,4.4,28.8,34.1,26.1,14.3,37.4
Jurong (West),2024,4,23,20.8,9.4,10.8,11,29.4,34,26.5,13.6,32.8
Jurong (West),2024,4,24,0,0,0,0,29.8,33.7,27.2,15.4,38.2
Jurong (West),2024,4,25,1,1,1,1,30.3,35.8,28.3,14.2,35.9
Jurong (West),2024,4,26,2,2,2,2,29.6,34.8,27.1,13,36.3
Jurong (West),2024,4,27,0.2,0.2,0.2,0.2,29.9,34.7,27.2,14.2,33.2
Jurong (West),2024,4,28,0,0,0,0,29.7,33.6,28,15.2,40
Jurong (West),2024,4,29,0,0,0,0,30.5,34.9,27.1,13.9,35
Jurong (West),2024,4,30,0,,0,0,30.7,34.2,28.3,14.1,36.7
Jurong (West),2024,5,1,46.6,24.8,31.6,36.6,29.7,34.3,26.3,,
Jurong (West),2024,5,2,0,0.2,1.6,27.8,28.6,33.1,27,,
Jurong (West),2024,5,3,29.2,22.6,28.6,29.2,28.5,33.6,24.4,,
Jurong (West),2024,5,4,61.6,21.8,34,42.4,26.1,28.2,23.9,,
Jurong (West),2024,5,5,0,0,0,0,29.6,33.8,25.9,,
Jurong (West),2024,5,6,0,0,0,0,30.1,34.5,27.9,,
Jurong (West),2024,5,7,46,26.8,35.8,44.2,27.9,31.8,25.3,,
Jurong (West),2024,5,8,15.8,10.4,11.8,14.2,27.9,32.2,25,,
Jurong (West),2024,5,9,0,0,0,0,30.1,34.5,26.9,,
Jurong (West),2024,5,10,0,0,0,0,30,32.6,27.8,,
Jurong (West),2024,5,11,0,0,0,0,29.8,35.5,27,,
Jurong (West),2024,5,12,9.6,6.6,9.2,9.6,29,33,27.2,,
Jurong (West),2024,5,13,16.6,6.6,8.8,8.8,28.4,35.4,26,,
Jurong (West),2024,5,14,34.4,25,34.2,34.4,28.3,34.5,24.4,,
Jurong (West),2024,5,15,3.8,3.6,3.6,3.8,28.8,31.9,25.5,,
Jurong (West),2024,5,16,42.2,11.2,12,17.2,27.1,29.9,25.4,,
Jurong (West),2024,5,17,0,0,0,0,,,,,
Jurong (West),2024,5,18,15,13.2,14.6,14.8,29.1,33.6,25.4,,
Jurong (West),2024,5,19,2.6,2.6,2.6,2.6,29.6,33.4,27.1,,
Jurong (West),2024,5,20,18.2,10.8,14.2,14.4,28.7,32.2,25.7,,
Jurong (West),2024,5,21,9.4,7,7,7,29.3,32.1,27.3,,
Jurong (West),2024,5,22,38.8,28.2,36.4,37.8,28.2,30,25,,
Jurong (West),2024,5,23,1.8,0.6,1,1.6,29.2,34.2,26.8,,
Jurong (West),2024,5,24,0,0,0,0.2,28.5,34.1,26.2,,
Jurong (West),2024,5,25,9.4,7.8,8,8,28.1,33.2,24.9,,
Jurong (West),2024,5,26,0,0,0,0,,,,,
Jurong (West),2024,5,27,0,0,0,0,30.6,33.8,28.7,,
Jurong (West),2024,5,28,0,0,0,0,30,33.1,27.5,,
Jurong (West),2024,5,29,0,0,0,0,30.7,34.9,27,,
Jurong (West),2024,5,30,8,7.8,8,8,29.8,32.1,27.7,,
Jurong (West),2024,5,31,0,0,0,0,30.3,33.7,27.7,,
Jurong (West),2024,6,1,4,1.6,2,2.2,27.3,29.8,25.3,,
Jurong (West),2024,6,2,5.4,2.8,2.8,2.8,26.9,30.5,24.7,,
Jurong (West),2024,6,3,0.2,0.2,0.2,0.2,28.3,34.2,25.5,,
Jurong (West),2024,6,4,1.4,1.2,1.2,1.2,28.6,33.6,25.6,,
Jurong (West),2024,6,5,0,0,0,0,30.1,34.1,26,,
Jurong (West),2024,6,6,0.2,0.2,0.2,0.2,28.9,34.3,25.7,,
Jurong (West),2024,6,7,3.6,2,3.2,3.6,28.6,33.7,26.4,,
Jurong (West),2024,6,8,0,0,0,0,29.1,32.2,26.9,,
Jurong (West),2024,6,9,0,0,0,0,29.5,32.9,26.9,,
Jurong (West),2024,6,10,1.2,1.2,1.2,1.2,29.5,33.7,27.7,,
Jurong (West),2024,6,11,0.2,0.2,0.2,0.2,29.1,35.2,25.9,,
Jurong (West),2024,6,12,3,2.6,2.8,2.8,28.5,32.2,25.6,,
Jurong (West),2024,6,13,0.2,0.2,0.2,0.2,29.5,34.3,26.3,,
Jurong (West),2024,6,14,0,0,0.2,0.2,28.7,33.1,26.8,,
Jurong (West),2024,6,15,28.2,25.4,28,28.2,28.8,31.6,24.9,,
Jurong (West),2024,6,16,14.4,13.6,13.8,14,28.6,32.5,23.9,,
Jurong (West),2024,6,17,1.2,1.2,1.2,1.2,28,32.8,25.2,,
Jurong (West),2024,6,18,0,0,0,0,28.6,32.5,26.1,,
Jurong (West),2024,6,19,9.4,8.6,9.4,9.4,28.7,30.3,25.5,,
Jurong (West),2024,6,20,2.4,2.4,2.4,2.4,28.7,32.8,24.7,,
Jurong (West),2024,6,21,16,4,4.8,9,27.4,30.3,23.2,,
Jurong (West),2024,6,22,38.8,10.6,19.8,32.8,26.4,28.8,23.4,,
Jurong (West),2024,6,23,0,0,0,0,28.8,32.2,25.8,,
Jurong (West),2024,6,24,0,0,0,0,29.9,33,28,,
Jurong (West),2024,6,25,7.4,5.2,5.2,5.2,29,33,26.4,,
Jurong (West),2024,6,26,18.4,10,12.8,18.4,29.2,34.9,24,,
Jurong (West),2024,6,27,7.6,7.6,7.6,7.6,28.2,31.9,24.6,,
Jurong (West),2024,6,28,0,0,0,0,28.8,35.3,26.9,,
Jurong (West),2024,6,29,29,15.6,18.4,19.2,28.2,31.6,24.2,,
Jurong (West),2024,6,30,105,34.6,48.6,77.8,26,29.1,23.8,,
Jurong (West),2024,7,1,6.2,2.2,2.4,3.2,,,,,
Jurong (West),2024,7,2,0.6,0.4,0.6,0.6,29,32.2,26.3,,
Jurong (West),2024,7,3,10.2,8.2,8.2,9.4,28.8,31.5,24.1,,
Jurong (West),2024,7,4,0,0,0,0,29.7,33,27.7,,
Jurong (West),2024,7,5,9,7.8,9,9,28.5,33.3,23.5,,
Jurong (West),2024,7,6,0,0,0,0,28.4,31.8,26.2,,
Jurong (West),2024,7,7,16.2,9.4,13,16,28.3,33.8,24,,
Jurong (West),2024,7,8,35,25.2,27.8,28.6,26.4,28.9,23.7,,
Jurong (West),2024,7,9,27.6,26.6,27.4,27.6,27.9,30.2,25,,
Jurong (West),2024,7,10,0,0,0,0,28.2,31.2,26.6,,
Jurong (West),2024,7,11,0,0,0,0,29.4,32,27.4,,
Jurong (West),2024,7,12,0.8,0.4,0.6,0.8,27.9,32,24.9,,
Jurong (West),2024,7,13,0,0,0,0,29.2,32.7,25.7,,
Jurong (West),2024,7,14,1.8,1.6,1.8,1.8,29.2,31.6,25.6,,
Jurong (West),2024,7,15,0,0,0,0,29.7,32.2,28.2,,
Jurong (West),2024,7,16,0.2,0.2,0.2,0.2,29.5,31.5,28.3,,
Jurong (West),2024,7,17,0,0,0,0,29.7,32.1,28.2,,
Jurong (West),2024,7,18,2,1.8,1.8,2,29.9,33.6,27.7,,
Jurong (West),2024,7,19,0,0,0,0,30,33.1,28.7,,
Jurong (West),2024,7,20,0,0,0,0,30,33.1,28.6,,
Jurong (West),2024,7,21,0,0,0,0,29.9,31.7,28.7,,
Jurong (West),2024,7,22,0,0,0,0,30.2,32.6,28.7,,
Jurong (West),2024,7,23,0,0,0,0,30.2,33.2,28.6,,
Jurong (West),2024,7,24,0,0,0,0,30.2,32.9,28.5,,
Jurong (West),2024,7,25,0,0,0,0,30.1,32.8,28.5,,
Jurong (West),2024,7,26,0,0,0,0,30.2,33.5,28.4,,
Jurong (West),2024,7,27,0,0,0,0,30.3,33.5,28.4,,
Jurong (West),2024,7,28,0,0,0,0,30.3,33.1,28.6,,
Jurong (West),2024,7,29,0,0,0,0,30.2,33.8,28.5,,
Jurong (West),2024,7,30,0,0,0,0,30.3,33.8,28.5,,
Jurong (West),2024,7,31,12.8,7.6,9,10.2,28.5,33,25.1,,
Jurong (West),2024,8,1,0.2,0.2,0.2,0.2,28.9,32.7,25.2,,
Jurong (West),2024,8,2,0,0,0,0,29.4,33.3,26.6,,
Jurong (West),2024,8,3,0,0,0,0,30,33.7,28.1,,
Jurong (West),2024,8,4,56.6,32.8,52.8,54.6,27,31,23.5,,
Jurong (West),2024,8,5,0,0,0,0,28.4,32.2,25.5,,
Jurong (West),2024,8,6,0,0,0,0,29.6,33.4,25.8,,
Jurong (West),2024,8,7,0,0,0,0,29.5,32.8,27.7,,
Jurong (West),2024,8,8,0.6,0.6,0.6,0.6,29.9,33.2,27.3,,
Jurong (West),2024,8,9,3.4,1.2,1.2,2.2,28.2,30.7,25.9,,
Jurong (West),2024,8,10,2,0.8,0.8,1.2,27,29.8,25.1,,
Jurong (West),2024,8,11,1,0.8,0.8,0.8,28.9,31.7,26.3,,
Jurong (West),2024,8,12,3.2,2.8,2.8,2.8,29.2,32.2,27,,
Jurong (West),2024,8,13,1,1,1,1,29.5,32.5,27.2,,
Jurong (West),2024,8,14,20.6,10,11.2,14.6,27.1,30.4,24.7,,
Jurong (West),2024,8,15,0,0,0,0,28.8,33,25.6,,
Jurong (West),2024,8,16,0,0,0,0,29,32.6,26.3,,
Jurong (West),2024,8,17,0,0,0,0,29.5,32.3,27.9,,
Jurong (West),2024,8,18,0,0,0,0,29.5,33,28.1,,
Jurong (West),2024,8,19,0,0,0,0,29.8,33.7,27,,
Jurong (West),2024,8,20,15.6,9.8,14,15,27.5,32.6,24.1,,
Jurong (West),2024,8,21,0,0,0,0,28.1,31.7,25,,
Jurong (West),2024,8,22,0,0,0,0,29.9,34.1,26.9,,
Jurong (West),2024,8,23,17,12.4,13.4,14,28.4,33.6,24.4,,
Jurong (West),2024,8,24,0.2,0.2,0.2,0.2,26.8,29.9,24.5,,
Jurong (West),2024,8,25,21.6,16.6,21.6,21.6,27.3,29.8,23.5,,
Jurong (West),2024,8,26,0,0,0,0,28.6,32,25.8,,
Jurong (West),2024,8,27,12.4,10.8,12.4,12.4,27.8,31.1,23.8,,
Jurong (West),2024,8,28,3.2,1,1.8,2.2,27.8,33,23.5,,
Jurong (West),2024,8,29,0,0,0,0,28.8,32.2,25.8,,
Jurong (West),2024,8,30,0,0,0,0,29.5,33,26.8,,
Jurong (West),2024,8,31,0,0,0,0,29.7,33.6,27,,
Jurong (West),2024,9,1,0,0,0,0,29.7,33.7,26.6,,
Jurong (West),2024,9,2,0,0,0,0,30.3,33.5,28.5,,
Jurong (West),2024,9,3,1.8,1.6,1.8,1.8,29.3,31.9,25.9,,
Jurong (West),2024,9,4,42.4,21.2,32.2,36.2,27.3,30.7,23.7,,
Jurong (West),2024,9,5,0,0,0,0,29.2,33.3,25.8,,
Jurong (West),2024,9,6,0,0,0,0,30,32.8,28.2,,
Jurong (West),2024,9,7,1.6,1.4,1.4,1.4,30,32.6,28.5,,
Jurong (West),2024,9,8,9.6,8.2,9.4,9.6,28.7,32.5,25.1,,
Jurong (West),2024,9,9,0,0,0,0,28.3,32.8,26.4,,
Jurong (West),2024,9,10,26.6,12.2,18.8,22,27.8,31,24.2,,
Jurong (West),2024,9,11,,,,,28.9,34.1,26.3,,
Jurong (West),2024,9,12,0.8,,,,28.7,31.7,26.7,,
Jurong (West),2024,9,13,0,0,0,0,29.4,32.5,26.3,,
Jurong (West),2024,9,14,17,13.2,14.2,14.6,28.2,31.7,23.8,,
Jurong (West),2024,9,15,5.4,5.4,5.4,5.4,28,31.5,25.5,,
Jurong (West),2024,9,16,0,0,0,0,29.4,33,26.7,,
Jurong (West),2024,9,17,1.2,1,1,1.2,29.1,32.5,25.3,,
Jurong (West),2024,9,18,0,0,0,0,29.4,32.5,26,,
Jurong (West),2024,9,19,0.6,0.6,0.6,0.6,29.6,32,27.2,,
Jurong (West),2024,9,20,27.4,15.2,26.6,27.4,29.6,32.7,24,,
Jurong (West),2024,9,21,8.4,7.8,20.4,30.8,28.4,31.9,23.4,,
Jurong (West),2024,9,22,0,0,0,0,30.8,35.3,27.3,,
Jurong (West),2024,9,23,27.6,12.6,21.2,26.8,28.7,34,24.9,,
Jurong (West),2024,9,24,70.8,52.8,69,70.8,26.9,34.2,22.7,,
Jurong (West),2024,9,25,3.2,2,2.4,2.8,26.5,32.2,24.6,,
Jurong (West),2024,9,26,3.8,1.6,2,2.4,26,28.3,23.4,,
Jurong (West),2024,9,27,0,0,0,0,29.1,33.8,25.4,,
Jurong (West),2024,9,28,0,0,0,0,29.2,33.8,26.5,,
Jurong (West),2024,9,29,3.2,3.2,3.2,3.2,28.9,33.7,25.8,,
Jurong (West),2024,9,30,8.6,6.6,7.4,7.4,27.5,31.4,24.6,,
Jurong (West),2024,10,1,5.4,4.6,4.8,4.8,27.6,30.9,24.9,,
Jurong (West),2024,10,2,0,0,0,0,29.3,32.8,26.5,,
Jurong (West),2024,10,3,0,0,0,0,28.6,33.4,26.2,,
Jurong (West),2024,10,4,3.2,1.8,3,3.2,27.4,31.9,25.3,,
Jurong (West),2024,10,5,1.8,1.8,1.8,1.8,27.8,32.4,24.6,,
Jurong (West),2024,10,6,31.4,19.4,23.8,26.6,27.3,30.3,23.9,,
Jurong (West),2024,10,7,0,0,0,0,28.6,33.4,25.7,,
Jurong (West),2024,10,8,0,0,0,0,29.2,32.4,27,,
Jurong (West),2024,10,9,0,0,0,0,28.4,32.3,26.2,,
Jurong (West),2024,10,10,0,0,0,0,27.9,32.1,26,,
Jurong (West),2024,10,11,5.6,2.2,2.6,3.8,27.8,32.7,25.9,,
Jurong (West),2024,10,12,1.4,0.4,0.6,1,27.1,30.4,26,,
Jurong (West),2024,10,13,0,0,0,0,28.1,32,25,,
Jurong (West),2024,10,14,96.6,26,40.2,59.8,25.7,28.6,23.4,,
Jurong (West),2024,10,15,15.4,10.2,11.8,13.6,27.3,31.7,24.7,,
Jurong (West),2024,10,16,0,0,0,0,28.3,30.5,26.3,,
Jurong (West),2024,10,17,0.6,0.4,0.4,0.4,27.1,29.5,25.2,,
Jurong (West),2024,10,18,0,0,0,0,27.8,31.9,25.3,,
Jurong (West),2024,10,19,0,0,0,0,28.6,34.3,26.2,,
Jurong (West),2024,10,20,9.8,6.4,7,8.8,27.5,32,22.3,,
Jurong (West),2024,10,21,0,0,0,0,29.9,34.1,26.9,,
Jurong (West),2024,10,22,0,0,0,0,30.3,34.3,27.4,,
Jurong (West),2024,10,23,2.6,2.6,2.6,2.6,29.6,33.5,25.7,,
Jurong (West),2024,10,24,0,0,0,0,29.6,33.7,27.4,,
Jurong (West),2024,10,25,0,0,0,0,29.1,32.5,26.8,,
Jurong (West),2024,10,26,0,0,0,0,29.5,32.7,26.7,,
Jurong (West),2024,10,27,0,0,0,0,29.9,33.7,26.8,,
Jurong (West),2024,10,28,5.2,4.8,5,5.2,29.7,32.6,25.5,,
Jurong (West),2024,10,29,0,0,0,0,30.2,34,28.2,,
Jurong (West),2024,10,30,0,0,0,0,29.5,33.4,26.6,,
Jurong (West),2024,10,31,0,0,0,0,29.1,32.1,27.2,,
Jurong (West),2024,11,1,0,0,0,0,28.5,32.7,25.1,,
Jurong (West),2024,11,2,0.6,0.4,0.6,0.6,27.5,30,25.4,,
Jurong (West),2024,11,3,1.4,1.4,1.4,1.4,28.6,32.3,26.5,,
Jurong (West),2024,11,4,6.4,5.2,5.8,6.2,27.2,30.3,24.6,,
Jurong (West),2024,11,5,0,0,0,0,28.7,33.1,26.1,,
Jurong (West),2024,11,6,20.8,11.6,17.4,20.2,27.4,31.7,23.9,,
Jurong (West),2024,11,7,0,0,0,0,27.8,32.1,25.6,,
Jurong (West),2024,11,8,12.2,5.8,9.4,11.6,27.8,31.8,23.8,,
Jurong (West),2024,11,9,0.2,0.2,0.2,0.2,27.8,31,26.1,,
Jurong (West),2024,11,10,9.4,2.8,3,5.2,27.3,32,24.4,,
Jurong (West),2024,11,11,2.8,2.4,2.6,2.8,27.6,31.7,25.9,,
Jurong (West),2024,11,12,18.8,16.2,18.6,18.8,28,32.2,25.1,,
Jurong (West),2024,11,13,5,4.4,4.4,5,26.9,30.4,25.6,,
Jurong (West),2024,11,14,1.6,1.2,1.6,1.6,27.2,33.4,25,,
Jurong (West),2024,11,15,14.6,13.6,14.6,14.6,27.6,33,25.4,,
Jurong (West),2024,11,16,26.2,16.8,21.6,24.8,26.7,33,23.6,,
